ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
NRDS,4864,-0.381,12.606,0.549,-0.889,-0.389,-0.488,1.054,0.951,1.378,-4.47,0.93,-0.507,-0.007,-0.107,1.435,1.332,1.759,3
NRIX,6448,-0.627,11.645,-0.954,-0.682,-1.248,-0.253,-0.483,-1.453,0.307,-2.722,-0.327,-0.055,-0.621,0.374,0.144,-0.826,0.934,3
NSC,8867,0.144,3.431,0.053,0.267,0.116,-0.024,-0.103,0.464,-0.258,-0.528,-0.091,0.123,-0.028,-0.168,-0.246,0.32,-0.402,2
NSIT,8757,0.265,5.098,-0.405,0.224,0.466,0.374,-0.065,0.47,0.657,-1.357,-0.67,-0.042,0.201,0.108,-0.33,0.205,0.391,2
NSSC,6575,0.492,8.121,1.323,0.0,0.484,0.433,1.038,1.2,2.612,-4.202,0.831,-0.492,-0.009,-0.06,0.546,0.708,2.12,2
NTAP,8867,0.386,5.046,0.026,0.485,0.365,0.447,0.465,0.12,0.289,0.478,-0.36,0.099,-0.021,0.061,0.079,-0.266,-0.098,2
NTCT,8156,0.108,4.544,0.362,0.0,0.541,0.069,0.455,0.447,0.344,0.186,0.254,-0.108,0.433,-0.039,0.347,0.339,0.236,2
NTES,8867,0.156,5.607,0.859,0.209,0.259,-0.044,0.504,0.278,-0.358,-2.991,0.704,0.053,0.103,-0.2,0.349,0.123,-0.513,2
NTGR,5142,-0.214,7.972,0.457,-0.442,-0.388,-0.642,-0.084,1.14,-0.996,-3.923,0.67,-0.229,-0.174,-0.428,0.13,1.354,-0.782,2
NTLA,8867,-1.028,10.895,-1.29,-0.69,-1.049,-0.828,-0.765,-0.081,-2.605,-4.33,-0.262,0.338,-0.021,0.2,0.263,0.947,-1.577,1
NTNX,8867,0.434,6.979,1.313,0.637,-0.049,0.057,0.509,1.007,0.704,-0.417,0.88,0.203,-0.483,-0.376,0.075,0.573,0.27,2
NTRA,8867,0.58,7.376,0.118,1.152,0.651,-0.465,0.958,0.084,0.245,-3.254,-0.463,0.571,0.07,-1.045,0.377,-0.497,-0.336,2
NTRS,8867,0.331,3.885,0.055,0.483,0.276,-0.043,0.701,0.379,0.897,-0.109,-0.277,0.152,-0.055,-0.374,0.369,0.047,0.565,2
NUTX,3014,0.178,24.583,-0.762,-0.07,1.904,-0.52,0.374,-0.551,0.906,-18.716,-0.94,-0.247,1.726,-0.698,0.196,-0.729,0.729,0
NUVL,6607,0.292,11.092,1.723,0.641,0.149,0.38,1.321,-0.455,1.693,-5.456,1.431,0.35,-0.143,0.088,1.029,-0.746,1.401,3
NVAX,8333,-1.368,13.211,-0.707,-0.935,0.136,-1.522,-1.155,-1.544,-1.655,-9.391,0.661,0.432,1.504,-0.155,0.213,-0.177,-0.287,0
NVCR,8855,-1.081,10.632,-0.774,-0.467,-1.359,-0.9,-1.013,-0.748,-0.966,-3.41,0.307,0.614,-0.278,0.181,0.068,0.333,0.115,3
NVDA,8867,1.184,6.957,0.789,1.628,0.776,1.114,1.256,0.58,1.484,-1.607,-0.395,0.444,-0.408,-0.069,0.072,-0.604,0.3,2
NVMI,8156,0.934,6.833,0.591,1.063,0.9,1.073,1.549,1.105,1.656,-2.434,-0.343,0.129,-0.033,0.139,0.616,0.171,0.723,2
NVTS,5381,-1.383,14.792,-2.282,-1.39,0.101,-0.584,-2.81,-2.385,-4.188,-5.292,-0.9,-0.008,1.484,0.799,-1.427,-1.003,-2.806,1
NWBI,7558,0.0,3.733,-0.227,0.207,-0.229,-0.081,-0.075,-0.143,-0.264,0.322,-0.227,0.207,-0.229,-0.081,-0.075,-0.143,-0.264,2
NWE,8771,0.054,2.828,0.974,0.305,0.155,-0.411,0.81,-0.169,0.347,-1.118,0.92,0.251,0.101,-0.465,0.755,-0.223,0.292,2
NWL,7545,-0.579,7.122,-0.93,-0.354,-0.232,-0.508,-0.442,0.0,-0.036,-3.715,-0.351,0.225,0.347,0.071,0.137,0.579,0.543,2
NWS,8734,0.259,3.776,-0.031,0.304,0.405,0.074,0.057,-0.017,0.227,-1.154,-0.29,0.044,0.146,-0.186,-0.202,-0.277,-0.033,2
NWSA,8867,0.189,3.695,0.236,0.386,0.419,0.099,0.039,0.285,0.265,-1.971,0.047,0.196,0.229,-0.091,-0.151,0.096,0.076,2
NXPI,8867,0.078,5.389,0.424,0.382,0.106,-0.148,0.697,0.062,0.421,-0.728,0.346,0.304,0.029,-0.226,0.62,-0.016,0.343,2
NXST,8867,0.046,4.814,0.564,0.255,0.417,-0.082,0.528,0.314,0.392,-5.417,0.518,0.208,0.37,-0.129,0.482,0.268,0.346,2
NXT,6043,0.263,8.461,0.634,1.256,0.113,-0.14,0.187,1.708,-0.101,0.052,0.371,0.993,-0.15,-0.403,-0.076,1.445,-0.364,2
OCFC,4936,0.095,6.253,0.266,0.371,-0.42,-0.285,0.37,0.243,-0.104,-10.072,0.171,0.276,-0.514,-0.379,0.275,0.149,-0.198,3
OCSL,8065,0.0,3.063,0.404,0.092,0.0,-0.097,0.269,-0.423,-0.054,-0.388,0.404,0.092,0.0,-0.097,0.269,-0.423,-0.054,2
OCUL,5634,-0.262,10.905,-0.097,-0.308,0.251,0.0,0.126,-0.575,-0.704,-7.96,0.165,-0.047,0.512,0.262,0.388,-0.313,-0.442,0
ODD,5178,-0.623,10.397,0.422,-0.603,-0.023,-0.818,0.015,-0.365,-0.425,-3.585,1.045,0.021,0.6,-0.195,0.638,0.258,0.198,3
ODFL,8867,0.239,5.034,-0.185,0.552,0.283,0.457,0.041,0.015,-0.121,-0.43,-0.424,0.313,0.044,0.218,-0.198,-0.224,-0.361,2
OFIX,3451,-1.317,10.112,-0.307,-0.206,-1.205,-1.33,-0.164,-2.74,1.73,-5.05,1.011,1.111,0.113,-0.013,1.154,-1.423,3.048,3
OKTA,8867,-0.099,8.231,0.686,-0.021,-0.261,-0.334,0.747,-1.241,-0.992,-1.629,0.785,0.078,-0.162,-0.235,0.846,-1.142,-0.893,3
OLED,8864,-0.238,5.694,-0.034,-0.147,-0.661,-0.085,0.257,-0.447,-0.369,-0.513,0.204,0.091,-0.423,0.153,0.495,-0.209,-0.131,2
OLLI,8867,0.0,5.86,0.346,-0.152,0.052,-0.181,0.356,0.062,0.847,-2.393,0.346,-0.152,0.052,-0.181,0.356,0.062,0.847,2
OLMA,4424,-1.124,15.87,-1.344,-1.597,-1.545,-1.545,-0.669,-3.778,-1.507,-2.52,-0.22,-0.474,-0.421,-0.421,0.455,-2.654,-0.383,3
OMCL,8779,-0.133,6.804,-0.146,0.0,-0.415,-0.434,0.047,-0.04,0.8,-1.582,-0.014,0.133,-0.282,-0.301,0.18,0.093,0.933,2
OMER,3097,-0.987,16.421,0.396,-1.289,-0.458,-0.49,0.934,-2.387,1.027,-3.514,1.383,-0.302,0.529,0.497,1.922,-1.4,2.014,3
ON,8867,0.252,7.266,0.135,1.027,0.027,0.67,0.448,0.523,0.708,-3.812,-0.117,0.775,-0.225,0.418,0.196,0.271,0.456,2
ONB,8867,0.219,4.094,0.359,0.339,0.06,-0.063,0.331,0.481,-0.473,-0.241,0.14,0.12,-0.159,-0.282,0.112,0.262,-0.692,2
OPCH,8859,0.075,5.278,1.448,0.139,-0.168,0.041,1.398,0.337,0.0,-1.736,1.373,0.064,-0.243,-0.034,1.323,0.262,-0.075,3
ORIC,3798,0.294,15.971,0.0,-0.345,-0.988,0.719,-0.522,0.0,3.509,-11.061,-0.294,-0.639,-1.282,0.425,-0.816,-0.294,3.215,0
ORLY,8867,0.409,3.195,1.15,0.355,0.331,0.219,0.776,0.58,0.477,-0.892,0.741,-0.054,-0.078,-0.189,0.367,0.171,0.069,2
OSIS,7245,0.371,5.331,0.09,0.523,0.596,0.402,0.097,0.565,1.154,-5.89,-0.281,0.152,0.225,0.031,-0.274,0.194,0.783,2
OSPN,3869,0.691,10.027,1.666,0.909,0.0,1.142,2.608,-0.466,-0.682,1.321,0.975,0.218,-0.691,0.451,1.917,-1.157,-1.373,3
OSW,5812,0.68,6.104,0.748,0.739,0.88,0.332,0.458,0.031,0.688,-3.708,0.069,0.059,0.2,-0.348,-0.222,-0.648,0.008,2
OTEX,8855,0.239,4.444,0.149,0.301,0.534,0.078,0.216,-0.142,0.818,-2.352,-0.09,0.063,0.296,-0.161,-0.023,-0.38,0.579,2
OTTR,8006,0.228,4.01,0.692,0.457,0.015,0.258,0.726,0.217,-0.358,1.214,0.464,0.229,-0.213,0.03,0.498,-0.011,-0.586,2
OUST,6554,-1.905,15.241,-2.138,-2.927,-1.397,-2.482,-2.252,-4.623,-2.457,-5.039,-0.234,-1.022,0.508,-0.577,-0.347,-2.718,-0.552,0
OXLC,8270,-0.253,4.278,-0.31,-0.295,-0.211,-0.398,-0.118,-0.697,-0.135,-1.088,-0.057,-0.041,0.042,-0.144,0.135,-0.444,0.118,2
OXY,8867,0.205,5.467,0.586,0.146,0.457,0.419,0.575,0.061,0.451,-3.632,0.382,-0.058,0.252,0.214,0.37,-0.143,0.246,2
OZK,8867,0.078,4.639,-0.028,0.03,0.103,0.0,0.108,-0.045,0.122,-1.008,-0.106,-0.048,0.025,-0.078,0.03,-0.123,0.043,2
PAA,8867,0.597,3.975,0.889,0.594,0.432,0.566,0.806,0.537,0.572,-1.855,0.292,-0.003,-0.165,-0.031,0.209,-0.06,-0.025,2
PACB,4454,-1.521,11.254,-1.676,-1.508,-2.514,-2.29,-1.342,-1.579,-1.532,-3.658,-0.156,0.013,-0.993,-0.77,0.178,-0.058,-0.011,3
PAGP,8867,0.639,3.974,0.965,0.76,0.592,0.622,0.704,1.541,0.442,-2.264,0.326,0.121,-0.047,-0.017,0.065,0.902,-0.197,2
PAHC,3027,0.62,11.271,0.971,0.505,0.752,1.907,0.229,0.876,1.264,-9.352,0.351,-0.115,0.132,1.286,-0.391,0.255,0.644,1
PANW,8867,0.733,5.997,1.352,0.91,1.102,0.61,1.134,0.718,1.149,-1.574,0.619,0.176,0.369,-0.124,0.4,-0.015,0.416,2
PATH,8867,-0.565,8.555,1.141,-0.806,-1.079,-0.81,0.38,-1.18,-2.318,-3.282,1.706,-0.241,-0.514,-0.245,0.945,-0.615,-1.753,3
PATK,8121,0.402,5.332,0.084,0.805,0.396,0.467,0.605,0.343,1.228,-2.526,-0.318,0.403,-0.006,0.065,0.202,-0.059,0.825,2
PAX,4919,-0.186,5.839,0.302,-0.196,0.154,0.0,-0.062,-0.735,-0.452,-2.964,0.488,-0.01,0.34,0.186,0.125,-0.549,-0.266,2
PAYO,6988,-0.141,6.883,0.455,0.0,-0.585,-0.388,0.162,-0.49,0.198,-4.092,0.596,0.141,-0.444,-0.247,0.303,-0.349,0.339,3
PAYX,8867,0.168,3.235,0.0,0.029,0.351,0.177,-0.068,0.007,0.414,-0.884,-0.168,-0.14,0.183,0.009,-0.236,-0.161,0.246,2
PCAR,8867,0.342,3.478,0.901,0.391,-0.113,0.258,0.949,0.455,-0.055,-1.145,0.559,0.049,-0.455,-0.084,0.607,0.113,-0.397,2
PCRX,8690,-0.134,6.292,0.043,0.152,-0.235,-0.651,0.18,-1.048,0.62,-1.546,0.178,0.287,-0.101,-0.517,0.314,-0.913,0.755,2
PCT,7943,-0.625,11.826,-1.526,-0.818,-0.741,-0.598,-1.362,-0.662,-2.374,-4.314,-0.901,-0.194,-0.116,0.026,-0.738,-0.038,-1.749,1
PCTY,8866,-0.123,5.766,-0.079,-0.198,0.569,-0.1,-0.321,0.287,-0.115,-0.882,0.045,-0.074,0.693,0.023,-0.197,0.41,0.009,2
PCVX,7821,0.309,9.122,1.4,0.272,-0.223,-0.099,1.255,0.617,1.142,-2.798,1.09,-0.037,-0.533,-0.408,0.946,0.308,0.833,3
PDD,8867,-0.054,9.364,0.919,-0.251,-0.028,-0.852,0.782,-0.084,-0.162,-1.325,0.973,-0.197,0.026,-0.798,0.836,-0.03,-0.108,3
PDFS,4370,0.961,9.97,2.023,0.733,0.302,0.355,1.183,1.711,0.398,-0.73,1.062,-0.228,-0.659,-0.607,0.222,0.75,-0.563,2
PECO,8564,0.144,3.051,0.991,0.346,0.144,-0.206,0.535,-0.682,-0.909,0.056,0.847,0.201,0.0,-0.351,0.391,-0.827,-1.054,2
PEGA,8768,-0.204,7.246,0.476,0.093,-0.115,-0.858,0.384,-0.208,0.276,-1.533,0.679,0.297,0.089,-0.655,0.588,-0.004,0.48,2
PENG,3064,1.716,9.935,0.889,2.345,1.293,1.796,1.726,1.204,1.747,1.182,-0.828,0.628,-0.423,0.079,0.01,-0.512,0.031,2
PENN,8867,-0.227,6.911,1.204,0.162,-0.551,-1.022,1.246,-1.022,-2.7,-5.847,1.431,0.389,-0.324,-0.796,1.473,-0.795,-2.473,3
PEP,8867,-0.012,2.55,0.053,0.018,-0.014,-0.026,-0.064,-0.002,0.286,-1.453,0.065,0.03,-0.002,-0.014,-0.051,0.01,0.299,2
PERI,6203,-0.222,8.582,-0.215,-0.211,-0.046,0.306,0.0,0.234,-0.539,-0.88,0.007,0.012,0.176,0.529,0.222,0.456,-0.317,2
PFBC,4077,0.456,5.806,1.313,0.763,0.296,0.173,0.816,1.548,0.773,-0.764,0.858,0.307,-0.16,-0.283,0.36,1.092,0.317,2
PFG,8867,0.528,3.752,0.644,0.761,0.806,0.446,0.888,0.671,0.35,-2.198,0.116,0.233,0.278,-0.082,0.36,0.143,-0.178,2
PG,8867,0.221,2.423,0.335,0.197,0.194,0.348,-0.253,0.483,0.334,-0.513,0.114,-0.023,-0.027,0.127,-0.474,0.263,0.113,2
PGNY,8867,-0.24,7.644,1.021,-0.253,-0.352,-0.554,0.832,-0.409,-1.547,-2.213,1.261,-0.013,-0.112,-0.314,1.072,-0.17,-1.308,3
PGY,5815,0.151,15.722,-5.077,0.492,1.354,0.193,-2.812,1.312,0.479,-3.344,-5.228,0.341,1.203,0.042,-2.963,1.161,0.329,0
PHAT,4887,-0.766,14.862,-0.623,-0.509,-0.786,-0.841,-0.461,-1.297,-5.328,-1.756,0.143,0.257,-0.02,-0.075,0.306,-0.531,-4.562,3
PI,8730,0.684,9.905,0.294,1.193,0.996,1.099,0.981,0.684,-0.324,-8.744,-0.39,0.508,0.312,0.414,0.297,-0.001,-1.008,0
PLAB,8101,0.292,8.6,1.076,0.349,-0.028,0.868,-0.139,0.132,-0.34,1.442,0.785,0.058,-0.319,0.577,-0.43,-0.16,-0.632,2
PLAY,8866,-0.497,8.338,-0.118,-0.758,-0.208,-0.295,-0.131,-0.048,-0.728,-7.686,0.378,-0.261,0.289,0.202,0.365,0.449,-0.231,1
PLD,8867,0.347,3.826,-0.319,0.727,0.703,0.171,0.068,0.684,-0.363,-1.369,-0.666,0.38,0.356,-0.177,-0.279,0.336,-0.711,2
PLMR,7441,0.099,6.624,0.498,0.202,0.459,0.098,0.426,0.422,-0.305,-0.255,0.399,0.103,0.359,-0.001,0.327,0.323,-0.405,2
PLTK,5887,-0.427,7.054,0.67,0.429,-0.858,-1.046,0.519,-0.179,0.398,0.599,1.097,0.856,-0.431,-0.619,0.946,0.248,0.825,3
PLTR,8867,0.683,9.582,-0.186,1.185,1.164,0.674,0.304,0.15,0.364,-5.592,-0.869,0.502,0.481,-0.009,-0.378,-0.533,-0.319,0
PLUG,4149,-1.765,11.054,-1.101,-2.132,-2.649,-0.997,-0.863,0.907,-2.453,-0.261,0.665,-0.367,-0.884,0.768,0.902,2.672,-0.688,1
PLUS,5953,0.297,6.369,1.759,0.402,-0.091,0.489,1.198,0.047,-0.706,-3.841,1.462,0.105,-0.388,0.192,0.901,-0.25,-1.003,3
PLXS,7773,0.574,4.738,0.694,0.667,0.496,0.865,0.558,0.221,0.825,-3.96,0.12,0.093,-0.079,0.29,-0.016,-0.353,0.251,2
PM,8867,0.339,3.357,0.34,0.293,0.385,0.257,0.58,0.507,0.597,-0.929,0.001,-0.045,0.046,-0.081,0.241,0.169,0.258,2
PNC,8867,0.242,3.854,0.198,0.085,0.601,0.241,0.352,0.17,0.822,-1.142,-0.044,-0.158,0.358,-0.001,0.109,-0.073,0.58,2
PNTG,3468,0.585,10.096,0.491,0.713,1.22,0.319,1.485,-0.356,-1.138,-5.828,-0.094,0.128,0.635,-0.266,0.9,-0.941,-1.723,0
PODD,8867,-0.119,5.809,0.217,-0.075,-0.248,-0.049,-0.136,-0.256,0.782,-1.971,0.335,0.044,-0.129,0.07,-0.017,-0.137,0.901,2
POOL,8867,-0.358,4.726,0.108,-0.006,-0.668,-0.725,0.093,-1.077,0.546,-0.764,0.466,0.352,-0.31,-0.368,0.451,-0.719,0.904,2
POWI,8859,-0.232,6.168,0.226,-0.086,-0.679,-0.234,0.104,0.427,0.132,-1.795,0.457,0.145,-0.447,-0.003,0.335,0.658,0.363,2
POWL,5593,1.802,11.392,1.893,1.503,2.345,2.696,1.177,1.863,0.485,-2.055,0.09,-0.299,0.543,0.893,-0.625,0.061,-1.317,1
PPC,8755,0.235,4.519,-0.1,0.1,0.247,0.265,0.221,0.244,0.549,-1.047,-0.334,-0.135,0.012,0.03,-0.014,0.009,0.314,2
PPTA,3088,2.102,12.262,4.363,1.477,1.758,3.169,2.788,1.964,-0.618,2.208,2.262,-0.625,-0.343,1.067,0.686,-0.138,-2.719,1
PRAA,6014,-0.191,9.581,-0.406,-0.128,-0.319,-0.276,0.334,0.378,0.281,-2.314,-0.214,0.063,-0.128,-0.085,0.525,0.569,0.472,2
PRAX,5135,1.169,16.818,1.884,2.035,1.027,0.81,2.218,0.443,2.035,-3.07,0.716,0.866,-0.141,-0.359,1.05,-0.725,0.866,3
PRCH,3960,-0.738,12.7,-1.29,-0.737,-0.646,0.0,-0.344,0.799,0.897,-5.602,-0.552,0.001,0.092,0.738,0.394,1.537,1.635,1
PRCT,8087,-0.754,8.7,0.601,-0.971,-0.983,-0.84,-0.245,-1.991,-0.447,-6.586,1.355,-0.217,-0.229,-0.086,0.509,-1.237,0.307,3
PRDO,6701,0.347,5.995,1.241,0.385,-0.082,0.138,0.424,0.52,-0.719,-2.407,0.894,0.038,-0.429,-0.209,0.077,0.173,-1.066,2
PRGS,8606,-0.087,4.916,0.729,0.117,0.185,-0.312,0.212,0.192,-0.713,-2.093,0.816,0.204,0.272,-0.225,0.299,0.279,-0.626,2
PRTA,7551,-0.662,9.465,0.333,-0.441,-1.017,-1.173,0.161,-0.194,-1.062,-6.569,0.995,0.221,-0.355,-0.511,0.823,0.468,-0.4,3
PRVA,8697,-0.25,6.683,-0.851,0.252,0.0,-0.15,-0.402,0.743,0.354,-3.498,-0.601,0.502,0.25,0.1,-0.152,0.994,0.604,2
PSA,8867,0.155,3.413,-0.187,0.211,0.27,0.205,0.013,-0.176,0.444,-0.141,-0.342,0.056,0.115,0.049,-0.143,-0.332,0.289,2
PSEC,5753,-0.137,3.29,0.0,0.0,-0.371,-0.166,-0.16,-0.241,0.064,-0.939,0.137,0.137,-0.234,-0.029,-0.023,-0.103,0.201,2
PSIX,3039,2.257,16.175,0.504,-1.039,2.049,1.618,0.85,1.108,-2.63,-1.73,-1.753,-3.295,-0.208,-0.638,-1.407,-1.148,-4.887,1
PSMT,7019,0.458,4.049,1.562,0.547,0.026,0.372,0.903,0.078,0.542,-2.178,1.104,0.088,-0.432,-0.086,0.445,-0.381,0.083,2
PSNL,3257,-0.364,12.741,1.976,-2.213,-0.381,-1.523,2.916,-3.246,3.345,-8.204,2.341,-1.849,-0.017,-1.159,3.28,-2.881,3.709,3
PSNY,5018,-2.212,13.679,-2.252,-2.308,-1.566,-0.294,-2.728,-0.104,-1.397,-4.265,-0.04,-0.095,0.646,1.919,-0.516,2.108,0.815,1
PSX,8867,0.543,4.925,0.415,0.463,0.69,0.693,0.402,0.875,0.971,-1.107,-0.128,-0.08,0.147,0.151,-0.141,0.332,0.428,2
PTC,8867,0.06,4.156,0.551,0.124,0.016,-0.149,0.546,-0.515,0.465,-1.091,0.491,0.064,-0.044,-0.209,0.486,-0.575,0.405,2
PTCT,8831,0.12,7.987,0.85,0.333,-0.566,-0.272,1.593,0.486,0.334,-0.654,0.73,0.213,-0.686,-0.392,1.472,0.365,0.214,3
PTEN,8867,0.0,7.595,1.455,0.0,-0.188,-0.3,1.066,0.393,-0.329,-1.91,1.455,0.0,-0.188,-0.3,1.066,0.393,-0.329,3
PTGX,8472,0.524,10.825,1.334,0.738,0.222,0.575,1.087,1.315,-0.377,1.668,0.81,0.214,-0.302,0.051,0.563,0.791,-0.901,2
PTLO,7516,-0.999,7.546,-1.274,-0.803,-1.265,-0.621,-0.782,-0.989,-1.715,-4.958,-0.275,0.196,-0.266,0.378,0.217,0.01,-0.716,2
PTON,7106,-1.576,11.631,-1.741,-1.489,-2.097,-2.243,-2.916,-1.962,-0.697,-6.214,-0.165,0.087,-0.521,-0.668,-1.34,-0.386,0.878,0
PUBM,7138,-0.478,10.214,-0.084,-0.615,-0.931,-0.148,0.126,0.888,-1.926,-1.359,0.394,-0.137,-0.454,0.33,0.604,1.366,-1.448,1
PWP,5431,0.32,8.327,0.196,0.487,0.402,0.16,0.085,0.361,0.532,-2.665,-0.124,0.167,0.082,-0.16,-0.234,0.041,0.213,2
PYPL,8867,-0.325,5.965,-0.446,0.057,0.022,-0.142,-0.339,-0.417,-0.574,-0.592,-0.121,0.382,0.346,0.183,-0.014,-0.093,-0.249,2
PZZA,8867,-0.621,5.857,-0.563,-0.195,-0.189,-0.805,0.274,-0.964,-0.762,-4.048,0.057,0.426,0.432,-0.185,0.894,-0.344,-0.142,2
QCOM,8867,0.012,5.755,0.1,0.066,-0.374,-0.222,-0.161,0.251,0.107,-3.919,0.087,0.053,-0.386,-0.235,-0.173,0.238,0.095,2
QCRH,3446,0.581,6.322,1.31,0.304,1.009,0.489,1.045,2.178,-0.054,-4.118,0.729,-0.277,0.428,-0.092,0.464,1.597,-0.635,2
QDEL,8866,-0.58,8.336,0.922,-0.457,-0.737,-0.983,0.853,-1.164,0.911,0.036,1.502,0.122,-0.158,-0.403,1.432,-0.585,1.491,3
QLYS,8866,0.296,5.811,0.535,0.372,0.213,0.121,0.434,-0.072,0.128,-2.195,0.239,0.076,-0.083,-0.175,0.138,-0.368,-0.168,2
QNST,5240,0.411,9.187,0.801,0.576,0.481,0.123,0.411,0.376,-0.638,-0.216,0.39,0.165,0.07,-0.288,0.0,-0.035,-1.049,2
QRVO,8867,-0.065,5.458,0.32,0.011,-0.397,-0.072,0.356,-0.697,0.718,-1.632,0.384,0.076,-0.332,-0.007,0.421,-0.632,0.782,2
QS,8099,-1.143,12.204,0.164,-0.696,-2.246,-0.143,0.29,-2.786,-0.989,-4.348,1.307,0.447,-1.103,1.0,1.432,-1.643,0.153,3
QTRX,5377,-1.024,12.204,1.592,-0.947,-1.138,-2.203,0.446,-3.505,-1.699,-6.083,2.616,0.077,-0.113,-1.179,1.47,-2.481,-0.675,3
QUBT,3038,-1.66,17.387,2.481,-2.093,-4.75,-2.48,2.139,-0.121,-8.86,-3.226,4.141,-0.433,-3.09,-0.82,3.799,1.538,-7.2,3
QURE,7515,-0.294,15.145,0.195,-0.13,-1.009,0.262,0.042,-1.369,0.082,-3.519,0.489,0.165,-0.715,0.557,0.336,-1.075,0.376,3
RACE,8866,0.417,4.153,0.16,0.342,0.568,0.435,0.161,0.341,0.143,-1.039,-0.256,-0.075,0.152,0.018,-0.256,-0.076,-0.274,2
RARE,8865,-0.09,7.318,0.719,-0.358,-0.706,-0.405,-0.365,-0.223,-2.057,-4.112,0.809,-0.268,-0.616,-0.315,-0.275,-0.133,-1.967,3
RBLX,8867,0.31,9.324,-0.19,0.526,0.181,0.263,0.049,0.06,-0.489,-10.088,-0.5,0.216,-0.129,-0.047,-0.261,-0.249,-0.799,0
RCKT,6481,-1.396,10.452,-1.531,-1.498,-1.127,-1.512,-2.375,-1.775,-0.608,-3.025,-0.135,-0.102,0.268,-0.116,-0.98,-0.379,0.788,0
RCL,8867,0.725,6.718,0.742,0.139,0.944,0.862,0.364,1.269,0.09,-0.02,0.017,-0.586,0.219,0.137,-0.362,0.544,-0.635,2
RDNT,7472,0.349,6.794,1.488,0.314,0.478,-0.19,2.562,1.235,-0.73,-5.997,1.139,-0.036,0.129,-0.54,2.212,0.886,-1.079,3
RDWR,3852,0.279,7.613,0.768,0.034,0.68,1.724,-1.012,2.147,0.946,-2.281,0.489,-0.244,0.401,1.446,-1.291,1.868,0.667,1
REAL,4324,-0.383,11.965,-1.416,-0.714,0.193,-0.853,-1.45,-0.29,2.138,-4.417,-1.033,-0.331,0.576,-0.471,-1.068,0.093,2.521,0
REG,8867,0.224,2.918,0.763,0.422,0.224,-0.034,0.59,0.343,0.323,-0.486,0.539,0.198,0.001,-0.258,0.366,0.119,0.099,2
REGN,8867,0.239,4.357,0.292,0.329,0.162,0.047,0.436,0.386,-0.357,-1.526,0.052,0.09,-0.078,-0.192,0.196,0.146,-0.597,2
RELY,8256,0.138,8.522,-0.323,-0.318,1.112,1.051,-1.001,0.629,1.242,-4.184,-0.461,-0.455,0.975,0.914,-1.139,0.492,1.104,1
REPL,6379,-0.5,13.471,-0.252,0.0,-0.556,-1.652,0.31,0.0,0.541,-8.605,0.248,0.5,-0.055,-1.152,0.81,0.5,1.041,3
REYN,8425,-0.106,2.996,0.551,-0.18,-0.233,-0.071,0.411,-0.186,-0.176,0.061,0.657,-0.074,-0.127,0.035,0.518,-0.08,-0.07,2
RGEN,8867,-0.117,7.115,0.644,-0.298,0.504,0.154,0.26,-0.055,0.063,-2.933,0.762,-0.18,0.621,0.271,0.378,0.062,0.181,2
RGLD,8867,0.231,4.575,0.318,-0.233,0.389,0.453,0.178,0.64,0.326,-1.384,0.087,-0.464,0.158,0.222,-0.054,0.409,0.094,2
RGNX,7120,-0.803,12.007,-0.578,-0.533,-0.51,-1.448,-0.702,0.08,-3.265,-6.007,0.225,0.27,0.293,-0.645,0.101,0.883,-2.463,3
RGTI,3055,-0.524,18.851,0.136,-0.679,0.793,-1.226,-0.304,-3.099,-3.862,-26.796,0.66,-0.155,1.317,-0.701,0.221,-2.574,-3.337,0
RIG,3577,0.166,6.955,0.737,-0.175,-0.236,0.96,1.305,0.486,-0.341,2.574,0.572,-0.341,-0.402,0.794,1.14,0.32,-0.507,2
RIGL,4066,-0.852,16.643,-2.024,-1.589,1.024,-0.347,-2.217,3.013,0.63,-5.844,-1.172,-0.737,1.876,0.505,-1.365,3.865,1.482,1
RILY,6827,-0.664,12.771,0.838,-0.641,-0.702,-0.31,-2.302,0.495,-0.733,-3.279,1.502,0.023,-0.038,0.354,-1.638,1.159,-0.069,1
RIOT,8492,-0.475,13.811,-2.186,0.078,-1.112,0.215,-2.486,-0.638,-1.753,-4.034,-1.711,0.553,-0.637,0.69,-2.011,-0.162,-1.278,1
RIVN,8227,-0.785,10.779,-1.352,-0.383,-0.652,-0.347,-0.611,0.135,1.1,-7.358,-0.567,0.403,0.133,0.438,0.174,0.92,1.886,0
RKLB,5859,0.0,12.863,0.0,-0.54,-0.343,-0.515,0.015,-1.023,1.812,-1.8,0.0,-0.54,-0.343,-0.515,0.015,-1.023,1.812,0
RLAY,7010,-0.849,10.817,-1.623,-0.697,-1.024,-1.171,-0.267,0.101,-3.583,-1.761,-0.774,0.152,-0.175,-0.321,0.582,0.951,-2.734,1
RMBS,8851,0.656,7.543,1.217,0.722,0.355,0.217,1.645,0.484,2.882,0.275,0.561,0.066,-0.301,-0.439,0.988,-0.172,2.226,2
RNA,6832,0.221,12.646,0.609,0.138,0.042,0.277,0.765,-0.272,4.977,-3.073,0.388,-0.083,-0.179,0.056,0.544,-0.493,4.756,0
