ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
ARHS,6646,-0.51,10.303,-2.6,-0.803,0.25,-0.229,-0.657,-0.454,0.12,-1.155,-2.091,-0.293,0.76,0.281,-0.148,0.055,0.63,2
ARI,8448,-0.066,5.021,0.515,0.286,-0.266,-0.521,0.755,-0.084,-0.194,-2.214,0.581,0.352,-0.2,-0.455,0.821,-0.018,-0.128,0
ARIS,4603,0.078,11.154,1.781,-0.183,-0.791,0.721,1.369,-1.704,-0.392,-0.561,1.703,-0.261,-0.869,0.643,1.291,-1.783,-0.47,1
ARLO,6858,0.138,8.611,0.872,0.233,0.217,-0.036,0.534,-0.725,0.348,-2.515,0.734,0.096,0.08,-0.174,0.397,-0.863,0.211,1
ARLP,7680,0.683,5.001,0.66,0.703,0.753,0.955,0.959,1.121,0.396,-1.094,-0.023,0.02,0.07,0.272,0.276,0.438,-0.287,0
ARMK,8867,0.286,4.418,1.09,0.423,0.559,-0.204,0.784,0.121,0.159,-1.04,0.804,0.137,0.273,-0.49,0.498,-0.165,-0.126,0
AROC,8288,0.608,5.299,1.607,0.675,0.471,0.867,0.796,0.276,0.138,-1.865,0.998,0.067,-0.137,0.259,0.188,-0.332,-0.47,0
ARQQ,3604,-3.398,25.642,-3.755,-4.275,-1.588,-2.566,-3.12,-0.302,-1.935,-17.468,-0.357,-0.876,1.81,0.832,0.278,3.097,1.463,3
ARQT,7202,0.0,10.572,0.319,0.914,-0.616,-0.288,0.601,-2.005,-2.296,-5.927,0.319,0.914,-0.616,-0.288,0.601,-2.005,-2.296,1
ARR,8866,-0.117,4.442,-0.391,0.049,-0.097,0.052,-0.269,-0.559,-0.404,-2.057,-0.274,0.166,0.02,0.169,-0.152,-0.442,-0.287,0
ARRY,8720,-1.306,11.699,0.533,-1.382,-2.505,-1.395,-0.111,-1.831,-0.342,-6.424,1.839,-0.076,-1.199,-0.089,1.195,-0.525,0.964,1
ARVN,8549,-0.668,10.169,0.0,-0.386,-0.749,-0.969,-0.058,-0.201,-1.004,-3.719,0.668,0.282,-0.08,-0.301,0.611,0.467,-0.336,1
ARW,8867,0.408,4.258,-0.126,0.346,0.573,0.608,-0.148,0.642,0.428,-3.473,-0.534,-0.062,0.165,0.2,-0.556,0.234,0.019,2
ARWR,8867,-0.225,9.172,0.375,-0.192,0.149,-0.16,-0.185,0.673,-0.064,-2.7,0.6,0.033,0.374,0.064,0.04,0.898,0.161,2
AS,4326,0.216,6.812,0.821,0.931,-0.161,-0.516,1.423,-0.649,0.86,0.731,0.605,0.715,-0.377,-0.732,1.207,-0.866,0.644,1
ASAN,8867,-0.787,11.25,0.447,-1.289,-0.477,-1.126,-0.222,-1.469,-2.767,-3.053,1.234,-0.502,0.31,-0.339,0.565,-0.682,-1.98,1
ASB,8867,0.13,4.304,0.796,0.303,0.0,-0.097,0.761,-0.041,-0.095,-1.011,0.665,0.173,-0.13,-0.227,0.63,-0.171,-0.225,0
ASC,6580,0.623,6.539,-0.336,0.497,0.789,0.936,-0.472,1.966,0.442,-0.937,-0.96,-0.126,0.166,0.313,-1.095,1.343,-0.182,2
ASH,8867,0.0,4.179,0.535,0.04,-0.13,-0.159,0.519,-0.331,0.186,-3.229,0.535,0.04,-0.13,-0.159,0.519,-0.331,0.186,0
ASIX,4923,0.2,7.95,-0.386,-0.316,0.03,0.683,0.133,-0.465,1.301,-2.452,-0.586,-0.516,-0.17,0.483,-0.067,-0.665,1.101,2
ASND,8837,-0.046,6.863,1.094,0.036,-0.507,-0.159,0.543,-0.034,-0.333,-2.782,1.139,0.082,-0.461,-0.114,0.588,0.012,-0.287,1
ASO,8867,-0.186,6.192,0.612,-0.189,0.084,-0.052,0.47,0.273,1.546,-2.551,0.798,-0.003,0.27,0.134,0.656,0.459,1.732,0
ASPN,7206,-1.067,12.025,-1.871,-1.313,-1.127,-1.127,-1.004,-1.264,-0.588,-5.584,-0.803,-0.245,-0.06,-0.06,0.063,-0.196,0.48,2
ASTE,4429,0.328,8.836,0.43,-0.278,0.677,0.969,0.488,-1.033,0.722,-10.743,0.102,-0.607,0.349,0.641,0.16,-1.361,0.394,3
ASTH,3569,0.545,9.791,-1.041,1.612,0.762,0.593,-0.953,0.341,2.721,-2.602,-1.586,1.067,0.217,0.048,-1.498,-0.204,2.176,2
ASTL,4813,-0.714,7.707,-0.928,-0.978,-0.766,-0.552,-1.071,-2.118,1.123,-2.098,-0.214,-0.264,-0.052,0.162,-0.357,-1.404,1.837,2
ASTS,6766,-0.535,14.949,-1.381,-0.94,-0.416,0.139,-1.099,-0.577,0.228,-6.22,-0.846,-0.405,0.119,0.673,-0.564,-0.043,0.763,3
ATEC,8236,0.245,9.35,0.294,0.189,0.849,-0.324,0.586,0.197,1.466,-3.653,0.049,-0.056,0.604,-0.569,0.341,-0.048,1.221,2
ATEN,7795,0.645,5.592,0.756,0.544,0.512,0.567,0.426,0.875,-1.104,-4.559,0.111,-0.1,-0.132,-0.077,-0.218,0.231,-1.749,0
ATEX,4399,-0.081,9.389,-0.518,-0.486,-0.205,0.363,-0.282,0.929,0.721,-3.177,-0.437,-0.406,-0.125,0.443,-0.202,1.009,0.802,2
ATI,8867,0.833,6.083,1.518,0.792,0.163,0.509,1.098,0.765,-0.291,-0.844,0.685,-0.041,-0.67,-0.324,0.266,-0.068,-1.123,0
ATKR,8863,0.016,6.652,0.014,0.122,0.528,-0.151,-0.155,0.3,0.509,-3.669,-0.002,0.106,0.511,-0.168,-0.171,0.284,0.493,2
ATMU,5335,0.484,4.691,0.795,0.21,0.326,0.129,0.353,0.427,-0.625,-0.045,0.311,-0.274,-0.158,-0.355,-0.131,-0.058,-1.11,0
ATO,8867,0.293,2.572,0.711,0.516,0.378,0.281,0.322,0.38,0.09,-3.608,0.418,0.222,0.085,-0.013,0.028,0.087,-0.204,0
ATR,8856,0.174,3.142,0.261,0.177,0.23,0.081,-0.124,0.46,0.089,-2.396,0.087,0.003,0.057,-0.092,-0.298,0.286,-0.085,0
ATRC,8595,-0.061,6.517,0.568,0.238,0.183,-0.957,0.442,0.0,-0.817,-3.266,0.629,0.298,0.244,-0.896,0.503,0.061,-0.757,1
ATRO,3608,1.865,10.095,2.119,1.355,2.799,2.979,2.171,1.541,6.037,-9.485,0.254,-0.511,0.934,1.113,0.306,-0.324,4.172,2
AU,8867,0.737,7.41,-0.062,0.473,1.186,0.731,0.701,0.809,0.525,-8.244,-0.8,-0.265,0.448,-0.006,-0.036,0.072,-0.212,2
AUB,8053,0.077,4.624,-0.029,0.146,0.0,-0.21,0.536,-0.308,0.327,-0.684,-0.106,0.069,-0.077,-0.287,0.459,-0.385,0.25,0
AUPH,8419,0.123,9.696,1.538,0.599,-0.106,-0.487,1.573,-0.231,0.724,-1.317,1.416,0.477,-0.229,-0.609,1.45,-0.354,0.601,1
AUR,3030,-0.647,11.684,0.185,-0.486,-1.557,-2.264,0.0,-0.658,-1.582,-9.392,0.832,0.161,-0.91,-1.617,0.647,-0.011,-0.935,1
AVA,8800,0.0,2.984,0.315,0.249,-0.049,-0.195,0.365,0.327,0.272,-2.091,0.315,0.249,-0.049,-0.195,0.365,0.327,0.272,0
AVAV,8691,0.286,8.739,0.597,0.183,0.146,-0.091,0.213,-0.041,1.138,-6.741,0.311,-0.103,-0.14,-0.378,-0.073,-0.328,0.852,2
AVB,8867,0.1,2.936,0.583,0.009,0.041,0.01,0.514,0.396,0.136,-2.473,0.483,-0.091,-0.06,-0.09,0.413,0.296,0.036,0
AVGO,8867,0.626,6.125,1.169,0.883,0.669,0.268,0.892,1.122,0.941,1.075,0.542,0.256,0.042,-0.359,0.265,0.496,0.314,0
AVNS,5702,-0.12,7.746,0.08,-0.16,-0.411,-0.388,0.102,-0.751,0.12,-2.165,0.201,-0.04,-0.29,-0.268,0.222,-0.63,0.241,0
AVNT,8809,0.0,5.188,-0.376,-0.064,0.299,-0.213,-0.481,0.492,-0.129,0.972,-0.376,-0.064,0.299,-0.213,-0.481,0.492,-0.129,0
AVPT,6169,0.157,6.684,0.969,0.0,0.472,0.681,1.029,0.0,-0.572,-1.014,0.812,-0.157,0.315,0.524,0.872,-0.157,-0.729,0
AVT,8865,0.246,4.084,0.412,0.258,-0.181,0.172,0.504,0.361,0.893,-1.591,0.166,0.013,-0.427,-0.074,0.259,0.115,0.648,0
AVTR,8867,0.148,5.705,0.811,0.249,0.129,-0.013,1.021,0.106,0.605,0.0,0.663,0.101,-0.019,-0.161,0.873,-0.042,0.457,0
AVXL,6359,-1.096,10.509,-0.897,-1.68,-1.394,-1.092,-0.95,0.813,-1.6,-2.374,0.2,-0.584,-0.298,0.005,0.146,1.91,-0.504,3
AVY,8867,0.023,3.254,0.349,0.116,-0.042,-0.056,0.39,-0.086,-0.044,-1.251,0.326,0.093,-0.066,-0.079,0.366,-0.109,-0.067,0
AWI,8847,0.16,3.849,0.157,0.08,0.189,0.07,0.499,0.053,-0.378,-3.011,-0.003,-0.08,0.029,-0.09,0.339,-0.107,-0.537,0
AWK,8867,0.054,3.233,0.253,0.073,0.061,-0.1,-0.008,0.015,-0.103,-1.766,0.198,0.018,0.007,-0.155,-0.062,-0.039,-0.158,0
AWR,8488,0.042,3.121,0.86,0.129,-0.024,-0.158,0.391,0.027,0.097,-1.408,0.819,0.088,-0.065,-0.2,0.35,-0.015,0.056,0
AX,8612,0.211,5.828,-0.16,0.556,-0.075,0.305,0.867,-0.087,-0.041,-0.997,-0.37,0.345,-0.286,0.094,0.656,-0.298,-0.252,0
AXGN,3818,1.462,12.27,1.077,2.483,1.336,1.234,2.373,3.157,-0.286,-12.255,-0.385,1.021,-0.126,-0.228,0.911,1.695,-1.748,2
AXON,8867,0.481,7.477,0.497,0.323,0.692,0.41,0.276,0.664,0.751,-0.651,0.016,-0.158,0.21,-0.071,-0.206,0.183,0.269,0
AXP,8867,0.398,4.14,0.704,0.313,0.133,0.429,0.739,0.413,0.482,-0.484,0.306,-0.085,-0.265,0.031,0.341,0.015,0.084,0
AXS,8863,0.465,3.232,0.994,0.583,0.354,0.171,0.97,0.734,0.83,-2.907,0.529,0.117,-0.112,-0.294,0.504,0.269,0.364,0
AXSM,8867,0.726,10.053,0.53,0.513,0.726,0.697,-0.21,1.802,-0.631,-1.522,-0.197,-0.214,-0.001,-0.029,-0.936,1.076,-1.357,2
AXTA,8867,0.269,4.289,0.033,0.334,0.519,-0.102,0.031,0.646,0.957,-2.838,-0.236,0.065,0.25,-0.37,-0.238,0.377,0.688,0
AYI,8866,0.317,4.547,0.573,0.397,0.329,0.217,0.634,-0.035,0.065,-0.73,0.256,0.08,0.012,-0.1,0.317,-0.353,-0.253,0
AZN,8867,0.333,5.159,0.036,0.319,0.108,0.446,0.529,0.354,0.452,-1.29,-0.297,-0.014,-0.225,0.112,0.195,0.02,0.119,0
AZO,8862,0.283,3.482,0.567,0.079,0.63,0.377,0.693,-0.004,0.098,-2.473,0.283,-0.205,0.347,0.093,0.409,-0.287,-0.186,0
AZTA,8128,-0.362,7.359,-0.313,0.243,-0.157,-0.678,-0.679,-0.36,-0.861,-3.325,0.049,0.605,0.205,-0.316,-0.317,0.002,-0.499,2
AZZ,6040,0.675,5.404,1.528,0.686,0.51,0.232,0.924,1.192,-0.188,-5.562,0.853,0.011,-0.165,-0.443,0.249,0.518,-0.863,0
B,6891,0.339,7.4,0.648,0.47,0.681,1.021,-0.306,0.196,0.34,-2.638,0.309,0.131,0.342,0.682,-0.645,-0.143,0.001,2
BA,8867,0.13,5.286,-0.562,0.152,-0.125,0.222,-0.212,0.611,0.936,-3.355,-0.692,0.022,-0.255,0.092,-0.343,0.481,0.806,2
BAC,8867,0.456,4.035,-0.478,0.364,0.531,0.39,0.0,0.46,0.384,-0.965,-0.934,-0.091,0.075,-0.066,-0.456,0.005,-0.071,0
BAH,8867,0.236,4.433,0.453,0.134,0.094,0.047,0.246,0.641,0.598,-0.676,0.216,-0.103,-0.143,-0.19,0.01,0.405,0.361,0
BALL,7365,0.307,4.271,0.614,0.042,0.411,0.076,0.45,0.796,0.0,-0.18,0.306,-0.266,0.104,-0.232,0.143,0.488,-0.307,0
BAM,8867,0.289,4.754,0.569,0.181,0.134,0.168,0.471,0.037,-0.05,-4.176,0.281,-0.108,-0.155,-0.121,0.182,-0.252,-0.338,0
BANC,7325,0.127,5.383,1.252,0.361,0.058,-0.359,1.16,0.179,-0.158,-1.928,1.125,0.234,-0.07,-0.487,1.033,0.051,-0.286,1
BAND,5743,-1.006,14.201,-1.763,-1.562,-0.174,1.042,-1.116,-0.281,-2.47,-1.641,-0.757,-0.555,0.832,2.048,-0.11,0.726,-1.463,3
BANF,5894,0.294,4.918,-0.024,0.408,-0.514,0.306,0.516,-0.193,-0.573,-3.694,-0.318,0.114,-0.808,0.012,0.222,-0.487,-0.867,0
BANR,6918,0.137,4.607,0.182,0.309,0.035,0.014,0.344,-0.079,0.173,-1.942,0.044,0.171,-0.103,-0.123,0.207,-0.216,0.035,0
BAP,8846,0.536,4.438,1.267,0.45,0.454,0.559,0.845,0.219,0.655,-2.182,0.731,-0.086,-0.082,0.023,0.309,-0.317,0.119,0
BATRK,5498,0.147,3.904,0.331,0.229,0.186,-0.148,0.482,-1.06,0.33,-1.955,0.185,0.082,0.039,-0.295,0.335,-1.207,0.183,0
BAX,8867,-0.061,4.795,-0.196,0.102,0.203,-0.321,0.229,-0.188,-0.484,-2.376,-0.135,0.163,0.264,-0.26,0.29,-0.127,-0.423,0
BB,3156,-0.975,9.322,0.394,-0.722,-1.216,-2.326,-1.056,-2.742,3.922,-4.137,1.37,0.253,-0.241,-1.351,-0.081,-1.767,4.897,1
BBBY,3403,-3.101,16.576,-3.125,-3.789,-4.615,-2.888,-3.423,-2.721,-2.175,-9.25,-0.024,-0.688,-1.514,0.214,-0.322,0.381,0.926,3
BBDC,5245,0.0,3.688,0.301,0.495,0.109,-0.188,0.802,0.427,-0.41,-2.881,0.301,0.495,0.109,-0.188,0.802,0.427,-0.41,0
BBIO,8841,0.149,10.856,0.958,0.119,0.567,-0.04,0.727,0.65,-1.644,-4.786,0.81,-0.03,0.418,-0.189,0.578,0.501,-1.792,1
BBSI,3686,0.832,6.082,0.84,0.94,0.731,0.849,0.92,-0.521,0.644,-3.262,0.007,0.108,-0.101,0.017,0.088,-1.353,-0.188,0
BBW,6580,-0.093,8.576,0.388,0.151,0.133,-0.019,-0.068,0.076,1.564,-4.388,0.481,0.243,0.226,0.074,0.024,0.169,1.656,2
BBWI,8720,-0.39,7.017,-0.595,-0.579,-0.49,-0.403,-0.714,-0.412,-2.138,-0.521,-0.205,-0.189,-0.1,-0.013,-0.324,-0.022,-1.748,0
BBY,8867,-0.174,5.217,0.483,-0.316,-0.708,-0.102,0.426,-0.335,0.477,-3.098,0.657,-0.142,-0.533,0.073,0.6,-0.161,0.652,0
BC,8867,-0.07,5.058,0.06,0.222,-0.173,-0.326,-0.047,0.22,-0.442,-0.8,0.131,0.292,-0.103,-0.255,0.023,0.29,-0.372,0
BCC,8845,0.01,5.496,-0.086,0.027,-0.175,0.027,0.105,0.902,-1.193,-0.974,-0.096,0.017,-0.185,0.017,0.095,0.892,-1.203,0
BCE,8867,-0.087,2.845,-0.129,-0.185,0.274,0.01,-0.044,0.137,0.349,-1.206,-0.041,-0.098,0.361,0.097,0.043,0.224,0.436,0
BCO,8598,0.375,4.324,-0.032,0.541,0.482,0.341,0.357,0.736,-0.151,-0.138,-0.408,0.166,0.107,-0.035,-0.018,0.361,-0.527,0
BCPC,7667,0.006,3.63,-0.25,-0.018,-0.087,0.211,-0.509,0.376,0.091,-4.013,-0.255,-0.024,-0.093,0.205,-0.515,0.371,0.085,2
BCRX,8664,-0.144,7.737,0.578,0.595,-0.701,-0.698,1.074,-0.288,-0.447,-3.027,0.721,0.738,-0.558,-0.555,1.217,-0.145,-0.304,1
BCSF,3961,0.24,4.325,0.585,0.128,0.468,0.315,0.66,-0.13,-0.161,-1.214,0.344,-0.113,0.227,0.075,0.419,-0.37,-0.402,0
BDC,8729,0.534,5.164,0.224,0.385,0.432,1.011,0.43,0.958,1.029,-1.343,-0.31,-0.149,-0.102,0.477,-0.105,0.423,0.494,0
BDN,4006,-0.364,4.907,0.325,-0.143,0.185,-0.152,0.0,-0.849,-0.366,-3.805,0.689,0.221,0.549,0.212,0.364,-0.485,-0.002,0
BDX,8867,0.064,3.297,0.631,0.289,0.103,-0.22,0.41,0.13,0.329,-1.37,0.567,0.224,0.038,-0.285,0.346,0.066,0.265,0
BE,8864,0.403,12.643,0.204,0.353,0.0,0.553,-0.566,-0.595,-2.714,-9.886,-0.198,-0.049,-0.403,0.15,-0.969,-0.997,-3.117,2
BEAM,8867,-0.831,9.883,-0.385,-0.511,-0.865,-1.366,-1.006,-2.555,-2.821,-3.289,0.446,0.32,-0.033,-0.535,-0.175,-1.724,-1.99,1
BELFB,4524,2.607,9.923,3.777,3.163,2.77,2.252,2.644,2.731,1.782,-1.126,1.17,0.556,0.163,-0.355,0.037,0.124,-0.825,0
BEN,8867,0.041,4.367,0.229,0.0,-0.36,-0.355,0.346,0.075,-0.017,-0.883,0.188,-0.041,-0.401,-0.396,0.305,0.035,-0.058,0
BEP,8435,0.0,4.546,-0.044,-0.117,0.336,0.173,-0.412,0.865,-0.089,-1.059,-0.044,-0.117,0.336,0.173,-0.412,0.865,-0.089,0
BEPC,8867,-0.095,4.84,0.074,-0.381,0.137,0.103,-0.631,-0.385,0.878,-1.571,0.169,-0.286,0.232,0.198,-0.536,-0.29,0.973,0
BFAM,8867,-0.114,5.266,-0.597,-0.282,-0.091,0.023,-0.351,0.156,0.205,-1.672,-0.484,-0.169,0.023,0.137,-0.237,0.27,0.319,0
BFH,7537,0.423,6.689,0.38,0.375,0.353,0.09,0.606,0.882,1.211,-2.723,-0.043,-0.048,-0.07,-0.333,0.183,0.459,0.788,0
BG,8867,0.195,4.168,0.523,0.158,-0.062,-0.01,-0.11,0.394,0.509,0.208,0.328,-0.037,-0.258,-0.206,-0.306,0.199,0.313,0
BGC,5141,0.239,4.949,0.563,0.314,0.305,0.402,0.506,0.115,0.504,-0.503,0.324,0.076,0.066,0.163,0.267,-0.123,0.266,0
BGS,6967,-0.623,6.728,-0.243,-0.599,-0.431,-0.887,-0.614,-1.22,0.0,-3.207,0.38,0.024,0.192,-0.263,0.009,-0.597,0.623,0
BHC,8280,-0.339,8.98,-0.44,-0.176,-0.241,-0.287,-0.499,-0.077,0.27,-3.795,-0.1,0.163,0.099,0.052,-0.16,0.263,0.61,2
BHE,5207,0.719,6.327,1.007,0.778,0.713,1.102,0.598,1.78,1.849,-2.542,0.288,0.059,-0.006,0.383,-0.121,1.061,1.13,0
BHF,8861,0.154,5.569,0.603,0.137,-0.022,-0.092,0.247,0.335,-0.177,-0.632,0.449,-0.017,-0.176,-0.246,0.092,0.18,-0.332,0
BHVN,8829,0.267,11.187,0.349,0.71,-0.16,-0.007,0.994,0.293,0.496,-1.292,0.082,0.443,-0.427,-0.274,0.728,0.027,0.229,1
BIIB,8860,-0.146,4.487,0.18,-0.149,-0.116,-0.337,-0.41,-0.553,-0.917,-1.038,0.326,-0.002,0.031,-0.191,-0.264,-0.407,-0.771,0
BILL,8867,-0.027,9.639,0.47,0.244,-0.026,-0.097,-0.417,-0.679,-0.55,-10.759,0.497,0.27,0.0,-0.07,-0.39,-0.653,-0.524,2
BIO,8860,-0.076,5.187,0.1,0.335,-0.135,-0.213,0.553,-0.023,-0.959,-1.711,0.176,0.411,-0.059,-0.137,0.629,0.053,-0.883,0
BIP,8732,0.22,3.966,-0.225,0.389,0.356,0.285,-0.1,0.564,-0.341,-3.746,-0.445,0.168,0.135,0.065,-0.32,0.344,-0.561,2
BIPC,8845,0.322,4.28,-0.215,0.408,0.326,0.192,0.112,0.556,0.421,-0.845,-0.537,0.086,0.004,-0.131,-0.21,0.233,0.099,0
BIRK,4864,0.17,6.313,0.113,0.253,0.457,-0.033,0.594,1.312,1.852,-4.069,-0.058,0.083,0.286,-0.203,0.424,1.142,1.682,0
BJ,8867,0.388,4.012,0.974,0.682,0.438,0.091,0.869,0.398,0.519,-1.664,0.586,0.294,0.05,-0.297,0.481,0.01,0.131,0
BJRI,8317,-0.062,6.574,-0.077,0.325,0.369,0.026,-0.37,-1.016,1.977,-3.12,-0.016,0.387,0.43,0.087,-0.308,-0.954,2.038,2
BKD,6028,0.262,5.991,1.361,0.0,0.22,-0.517,0.195,-0.097,-0.241,-0.85,1.098,-0.262,-0.043,-0.779,-0.067,-0.359,-0.504,0
BKE,8802,0.142,4.923,-0.421,0.503,0.305,0.144,0.092,-0.341,-0.22,-5.014,-0.563,0.361,0.164,0.002,-0.05,-0.483,-0.362,2
BKH,8844,0.167,3.086,0.654,0.403,0.473,0.116,0.449,0.158,-0.11,-0.828,0.487,0.236,0.306,-0.051,0.282,-0.01,-0.277,0
BKKT,5187,-4.661,22.889,-3.979,-6.579,-3.485,-3.108,-5.375,-2.849,0.626,-3.056,0.682,-1.918,1.176,1.552,-0.715,1.811,5.286,3
BKNG,8867,0.567,4.573,0.67,0.619,0.489,0.341,1.229,0.035,0.715,-1.335,0.103,0.053,-0.078,-0.226,0.663,-0.532,0.149,0
BKR,8867,0.56,5.087,1.098,0.882,0.786,0.234,0.989,1.12,0.136,-1.306,0.537,0.322,0.226,-0.326,0.428,0.559,-0.424,0
BKSY,4012,0.0,18.6,-3.066,-1.926,-0.187,-0.083,-4.283,-0.05,-4.725,-11.679,-3.066,-1.926,-0.187,-0.083,-4.283,-0.05,-4.725,3
BKU,8836,0.174,5.509,0.116,0.472,0.0,-0.287,0.113,-0.05,1.053,-4.535,-0.058,0.298,-0.174,-0.461,-0.061,-0.224,0.88,0
BL,8862,-0.274,6.162,0.901,-0.491,-0.06,-0.742,0.359,-0.363,0.128,-1.489,1.175,-0.218,0.214,-0.469,0.633,-0.09,0.402,0
BLBD,5777,0.636,10.129,1.661,1.008,0.419,0.637,2.265,0.608,0.08,-2.504,1.025,0.371,-0.218,0.0,1.629,-0.029,-0.556,1
BLCO,5363,-0.262,6.29,1.523,0.152,-0.366,-1.09,0.813,0.0,-0.875,0.401,1.784,0.413,-0.105,-0.829,1.075,0.262,-0.613,1
BLD,8636,0.468,5.857,-0.581,0.605,0.466,0.509,0.026,0.942,0.646,-2.419,-1.049,0.137,-0.003,0.041,-0.442,0.473,0.177,2
BLDP,3143,-1.539,8.806,-0.273,-1.073,-2.14,-2.486,0.494,-2.262,-2.381,-0.957,1.266,0.466,-0.601,-0.947,2.033,-0.724,-0.842,1
BLDR,8867,0.354,6.354,-0.989,0.601,0.967,0.944,-0.46,-0.895,-0.338,-1.449,-1.343,0.247,0.613,0.59,-0.814,-1.249,-0.692,2
BLFS,7294,-0.304,9.761,0.898,0.344,-0.743,-0.551,2.116,-0.965,-0.646,-5.482,1.203,0.648,-0.439,-0.246,2.421,-0.66,-0.342,1
BLK,8867,0.255,3.853,-0.585,0.281,0.157,0.288,-0.45,0.185,0.858,-1.841,-0.839,0.026,-0.097,0.034,-0.705,-0.069,0.604,2
BLKB,8315,-0.179,5.536,-0.053,0.117,-0.276,-0.415,-0.145,-0.38,-0.897,-1.721,0.126,0.296,-0.097,-0.236,0.034,-0.201,-0.718,0
BLMN,8862,-0.623,7.494,1.309,-0.545,-0.841,-0.89,0.631,-1.475,-0.775,-4.648,1.932,0.079,-0.218,-0.266,1.255,-0.852,-0.152,1
BMBL,7296,-0.984,8.927,-0.051,-0.655,-1.639,-1.55,0.146,-0.515,-0.822,-3.498,0.933,0.329,-0.656,-0.567,1.129,0.469,0.162,1
BMI,8339,0.188,4.876,0.425,0.343,0.462,0.087,0.561,-0.301,0.021,-2.667,0.237,0.156,0.275,-0.101,0.373,-0.489,-0.167,0
BMO,8867,0.464,3.111,-0.041,0.427,0.43,0.698,0.304,0.585,0.743,-2.712,-0.505,-0.037,-0.034,0.234,-0.16,0.121,0.279,0
BMRN,8864,-0.103,4.335,0.368,-0.042,0.0,-0.357,0.416,-0.227,0.269,-2.854,0.471,0.061,0.104,-0.254,0.519,-0.124,0.372,0
BMY,8867,0.033,3.398,0.02,0.2,0.166,-0.085,-0.067,0.192,-1.236,-0.622,-0.013,0.167,0.133,-0.118,-0.1,0.159,-1.268,0
BN,6325,0.51,4.231,0.158,0.585,0.836,0.29,0.221,0.73,0.02,-2.521,-0.352,0.075,0.326,-0.22,-0.289,0.22,-0.49,0
BNL,8796,0.062,3.216,0.229,0.101,0.0,0.185,0.054,0.056,-0.414,-2.256,0.167,0.039,-0.062,0.123,-0.007,-0.006,-0.476,0
BNS,8867,0.286,2.803,-0.168,0.186,0.419,0.389,-0.194,0.225,0.463,-1.676,-0.454,-0.1,0.132,0.103,-0.48,-0.062,0.176,0
BOH,8684,-0.063,4.833,0.61,0.071,0.016,-0.583,0.258,-0.04,0.76,-2.541,0.673,0.135,0.079,-0.52,0.321,0.023,0.824,0
BOKF,8289,0.251,4.073,0.227,0.282,0.287,0.156,0.727,0.382,0.542,-3.463,-0.024,0.03,0.036,-0.096,0.475,0.131,0.291,0
BOOT,8867,0.369,6.739,0.954,0.378,-0.43,-0.055,0.97,0.186,1.112,-1.36,0.585,0.009,-0.799,-0.424,0.601,-0.183,0.743,0
BORR,3709,-0.155,7.477,0.482,-0.145,1.121,-1.031,0.558,4.296,-0.297,-0.845,0.637,0.01,1.276,-0.876,0.713,4.451,-0.142,0
BOX,8867,0.031,4.756,0.161,0.015,0.196,0.243,0.308,-0.092,0.131,-0.344,0.13,-0.016,0.165,0.212,0.277,-0.123,0.1,0
BPOP,8860,0.472,4.102,0.756,0.556,0.473,0.012,0.351,0.613,-0.726,-1.032,0.284,0.085,0.002,-0.459,-0.121,0.141,-1.198,0
BR,8867,0.099,3.285,0.029,-0.074,0.176,0.052,0.029,0.087,0.019,0.128,-0.069,-0.173,0.077,-0.047,-0.069,-0.011,-0.08,0
BRBR,8810,0.434,6.556,-0.227,0.426,0.236,-0.078,0.118,0.192,-0.162,-2.785,-0.661,-0.009,-0.198,-0.512,-0.317,-0.242,-0.596,2
BRC,7759,0.149,3.751,1.014,0.262,-0.181,0.096,0.965,0.533,-0.172,-1.376,0.865,0.113,-0.33,-0.053,0.816,0.384,-0.321,0
BRKR,8867,0.177,5.889,0.272,0.233,0.352,-0.334,0.435,0.014,-0.256,-3.899,0.095,0.056,0.175,-0.511,0.258,-0.163,-0.434,0
BRO,8867,0.477,3.444,0.367,0.521,0.693,0.283,0.415,0.654,0.293,-0.532,-0.11,0.044,0.216,-0.194,-0.062,0.177,-0.183,0
BROS,8508,-0.14,9.287,0.118,-0.462,-0.574,-0.158,-0.843,-0.29,-0.676,-3.321,0.258,-0.322,-0.433,-0.017,-0.703,-0.15,-0.535,2
BRSP,4717,-0.535,6.051,0.331,-0.96,-0.766,0.0,-0.23,-0.736,-0.904,-1.179,0.866,-0.425,-0.231,0.535,0.305,-0.201,-0.368,0
BRX,8867,0.261,3.315,0.827,0.36,0.059,0.077,0.622,-0.364,0.417,0.468,0.566,0.099,-0.202,-0.184,0.362,-0.625,0.156,0
BRZE,8149,0.029,9.032,0.214,-0.251,0.159,0.091,-0.709,-0.196,1.209,-2.587,0.185,-0.279,0.131,0.062,-0.738,-0.225,1.18,2
BSM,7042,0.452,4.18,0.933,0.696,0.393,0.114,0.708,0.644,0.594,-3.602,0.481,0.244,-0.059,-0.338,0.256,0.192,0.142,0
BSX,8867,0.272,3.605,0.765,0.539,0.328,0.065,0.425,0.159,0.92,-1.037,0.492,0.267,0.055,-0.208,0.152,-0.113,0.648,0
